window_start,window_end,market_slug,open_price,close_price,token_ids
2026-06-23T16:15:00+00:00,2026-06-23T16:20:00+00:00,btc-updown-5m-1782231300,62787.26,,"[""99804525557846952416144470683555286016639847689757486221272925908462534531077"", ""30982606315363408514155396674844443974727006207599167615391509329694808801220""]"
2026-06-23T16:20:00+00:00,2026-06-23T16:25:00+00:00,btc-updown-5m-1782231600,62673.99,,"[""54021343361107086919237293769664058332165552975387850109371721220977055589729"", ""17707739907355330206805883577905086581754915269163671664129071741671895658181""]"
2026-06-23T16:25:00+00:00,2026-06-23T16:30:00+00:00,btc-updown-5m-1782231900,62604.0,,"[""55303467295087146937305913040127182261419377448184063722253820164649610269866"", ""96557512837578229743418983447105602049641849741253415129396878404181369423561""]"
2026-06-23T16:30:00+00:00,2026-06-23T16:35:00+00:00,btc-updown-5m-1782232200,62588.43,,"[""1245402404327464180162749443144116491938392136959901571983564649209888775594"", ""86204160433523508835716068747442724576893597460448949098883401580140043292315""]"
2026-06-23T16:35:00+00:00,2026-06-23T16:40:00+00:00,btc-updown-5m-1782232500,62629.58,,"[""9331463920630765307479091694971347770086712593057450358366504452078687838583"", ""15860768885227802919670634898651624253445528200909433748369494869357795268615""]"
2026-06-23T16:40:00+00:00,2026-06-23T16:45:00+00:00,btc-updown-5m-1782232800,62606.0,,"[""54712001426926435004751602764718608027794476240135945174118859497929785317928"", ""76899399092596452910079371584690948825800434505498126145508207707071084810760""]"
2026-06-23T16:45:00+00:00,2026-06-23T16:50:00+00:00,btc-updown-5m-1782233100,62622.0,,"[""61272075105485162133234587505852160229201541471011606051194331306406640526732"", ""65981382271556678528573567945645004948086680674547872752032225248663880333053""]"
2026-06-23T16:50:00+00:00,2026-06-23T16:55:00+00:00,btc-updown-5m-1782233400,62576.01,,"[""32234532600126229464102473480412890763468819805935521045126411034705842928920"", ""22088913650521704939566823030800014847152632776676293425845112451080644354781""]"
2026-06-23T16:55:00+00:00,2026-06-23T17:00:00+00:00,btc-updown-5m-1782233700,62529.99,,"[""32183217383750428205553936678986424127313176788710137610629585143174614003183"", ""22867883650593680821943039531587374697861051201868918629896040171831087214600""]"
2026-06-23T17:00:00+00:00,2026-06-23T17:05:00+00:00,btc-updown-5m-1782234000,62550.01,,"[""5458246274760021119227935240244626490852902064394444729180173952428957663420"", ""105469998796416183589962303002953899672168367459135690807949696055095239646906""]"
2026-06-23T17:05:00+00:00,2026-06-23T17:10:00+00:00,btc-updown-5m-1782234300,62487.99,,"[""87014902928452464226209571976265788412955629225974821400228456162502290165578"", ""14308239103261335946083143269955718430775199006805016159119402196524996190786""]"
2026-06-23T17:10:00+00:00,2026-06-23T17:15:00+00:00,btc-updown-5m-1782234600,62454.57,,"[""96780932908388648660809141446544107027852360095044667215773320567143563152582"", ""39265982755783230731499755363323042664780877364058662230806617431767808512592""]"
2026-06-23T17:15:00+00:00,2026-06-23T17:20:00+00:00,btc-updown-5m-1782234900,62435.96,,"[""50902927301516395403339872715799872132140621577805811781394696043013955438687"", ""10396787264473474229593878095778021793592311801776920226295266907588227348527""]"
2026-06-23T17:20:00+00:00,2026-06-23T17:25:00+00:00,btc-updown-5m-1782235200,62575.99,,"[""50889694842221249661396219430476038935258634314136892083976197382454904897320"", ""86289545681491434792027558265303048957511547402627616107916454970554916568046""]"
2026-06-23T17:25:00+00:00,2026-06-23T17:30:00+00:00,btc-updown-5m-1782235500,62612.01,,"[""67542970788804109452790488570303566941817640153849496801733856930732831851521"", ""77912371090035177187851075425669336075704386799195813443984018429095482125871""]"
2026-06-23T17:30:00+00:00,2026-06-23T17:35:00+00:00,btc-updown-5m-1782235800,62649.99,,"[""105480770403562073029412357938540988354066311187477788132480167674993535528271"", ""79651584116947188527072329419707257517887466165886258277214127902138254974182""]"
2026-06-23T17:35:00+00:00,2026-06-23T17:40:00+00:00,btc-updown-5m-1782236100,62611.99,,"[""41804838816537494034832380623131053252421383480059949911483061749168965387212"", ""39676078017027758190067832296722721107843205185010846659905857811321344523394""]"
2026-06-23T17:40:00+00:00,2026-06-23T17:45:00+00:00,btc-updown-5m-1782236400,62596.01,,"[""97750455278042040411724177920895513449679748093889492195060886362288517246869"", ""82302713772505771883579861272252469421364711514851768951664771621480742899586""]"
2026-06-23T17:45:00+00:00,2026-06-23T17:50:00+00:00,btc-updown-5m-1782236700,62524.0,,"[""54323314769637390473203925247985691939699068643244652685552585448881671622140"", ""99847664333692962047215052190611583498221692901049273426033046017238388421029""]"
2026-06-23T17:50:00+00:00,2026-06-23T17:55:00+00:00,btc-updown-5m-1782237000,62483.16,,"[""25938489314030273908322569212293941858877448466384225918428027250006980270269"", ""74441688422722232608737984717732574086028066872247285881950608458301458636528""]"
2026-06-23T17:55:00+00:00,2026-06-23T18:00:00+00:00,btc-updown-5m-1782237300,62384.46,,"[""55413179235468913029740559040234175493099250958236821555922067050375236686642"", ""21600787665941008027080668043143588723843537198233046419712985471755209930532""]"
2026-06-23T18:00:00+00:00,2026-06-23T18:05:00+00:00,btc-updown-5m-1782237600,62368.95,,"[""94786147143319778800993944166972028702586043390031557809770804511146239665378"", ""7941834503534377740648487060396012788629433268081045062270662847292347443515""]"
2026-06-23T18:05:00+00:00,2026-06-23T18:10:00+00:00,btc-updown-5m-1782237900,62381.23,,"[""77028795153776729556486348234460432664190739735521833276452549229697243452516"", ""26226133517960817793804128145428130827755844817874639553769908617815616274510""]"
2026-06-23T18:10:00+00:00,2026-06-23T18:15:00+00:00,btc-updown-5m-1782238200,62314.01,,"[""100279925194798959288739246978750511658617019685268211252046697025477835014273"", ""24530365128519172364415900729200431576180997053691162775801170582413423700657""]"
2026-06-23T18:15:00+00:00,2026-06-23T18:20:00+00:00,btc-updown-5m-1782238500,62372.01,,"[""39410049063225035513273838659265478700773470462636377991163250925985648807634"", ""28936441156543060064953726955238163317199986889478484226239838561374061846713""]"
2026-06-23T18:20:00+00:00,2026-06-23T18:25:00+00:00,btc-updown-5m-1782238800,62369.73,,"[""71498159758679609874618744710000476604977171445213970505353645570214516667024"", ""14624246166293149492251071020388548224333016373367822892594922116900721038149""]"
2026-06-23T18:25:00+00:00,2026-06-23T18:30:00+00:00,btc-updown-5m-1782239100,62379.23,,"[""83751995455426893760140482395221026059416115935972659675575058567121473532972"", ""44339247232908137433467286170404624089190317499595061121461526522417066700998""]"
2026-06-23T18:30:00+00:00,2026-06-23T18:35:00+00:00,btc-updown-5m-1782239400,62336.0,,"[""69207014077600020570329410684287737155720527741677712600729149196196665469285"", ""103399043397832578558097394612412203529443517308189659763806025781698823831398""]"
2026-06-23T18:35:00+00:00,2026-06-23T18:40:00+00:00,btc-updown-5m-1782239700,62308.0,,"[""77295491827831161854586186395462807206607435164894740818149295032613210084762"", ""111912718460067659016545558067946873050844930815756080000475460588829486131328""]"
2026-06-23T18:40:00+00:00,2026-06-23T18:45:00+00:00,btc-updown-5m-1782240000,62255.01,,"[""11981512732479448144132528825930402443468465341298309721574482523203298178540"", ""51861282791894814781236374015325423179302750867845627373691504383178608030043""]"
2026-06-23T18:45:00+00:00,2026-06-23T18:50:00+00:00,btc-updown-5m-1782240300,62148.25,,"[""90795710072986962643093476780236373340589738804147137347176872410634513292709"", ""11685206360107806560853315672600601900525106705926408373278980877857574891227""]"
2026-06-23T18:50:00+00:00,2026-06-23T18:55:00+00:00,btc-updown-5m-1782240600,62170.39,,"[""62489175329034331064942411329612249474150132810980132322288426231117518097781"", ""16144547932337134385880186028739678939970758312283211755249557905609251059456""]"
2026-06-23T18:55:00+00:00,2026-06-23T19:00:00+00:00,btc-updown-5m-1782240900,62251.68,,"[""98264389088416268574120261953745246199705404750696572593654714493220302266000"", ""108713943297001676453128809444688753152543131403239304296476441541360512143828""]"
2026-06-23T19:00:00+00:00,2026-06-23T19:05:00+00:00,btc-updown-5m-1782241200,62241.99,,"[""63901435396517210416079634500493749466281529702107984368769183440946481303857"", ""48116174190193196480661900017550673670057097785459917424118970859217172557573""]"
2026-06-23T19:05:00+00:00,2026-06-23T19:10:00+00:00,btc-updown-5m-1782241500,62369.48,,"[""24274619178659247512877571774736608586193692386804834898803591032704601914315"", ""113527219981243766231024950036882124045699996102439958480316638399757472818760""]"
2026-06-23T19:10:00+00:00,2026-06-23T19:15:00+00:00,btc-updown-5m-1782241800,62342.02,,"[""57971779475161625101085561345575351810162366357079515824277983808626841357055"", ""36700278842659690213300320423781300156185779698230672273008231666512131475250""]"
2026-06-23T19:15:00+00:00,2026-06-23T19:20:00+00:00,btc-updown-5m-1782242100,62371.56,,"[""96141672796080373088887290746392919285916812224384511086197438654839578236886"", ""67161480828579570203514418340114750555309907797320929995758097337501964484020""]"
